"TargetGroup","FirstDose","SecondDose","DoseAdditional1","Population","Denominator","Country","ReportingCountry","minAge","maxAge","ageWidth","YearWeekISO"
"Age10_14",0,0,0,37958138,1998280,"Poland","PL",10,14,5,"2020-W53"
"Age15_17",42,0,0,37958138,1051166,"Poland","PL",15,17,3,"2020-W53"
"Age18_24",1152,0,0,37958138,2754264,"Poland","PL",18,24,7,"2020-W53"
"Age25_49",24244,1,0,37958138,14035724,"Poland","PL",25,49,25,"2020-W53"
"Age5_9",0,0,0,37958138,1942294,"Poland","PL",5,9,5,"2020-W53"
"Age50_59",16026,1,0,37958138,4606379,"Poland","PL",50,59,10,"2020-W53"
"Age60_69",8686,0,0,37958138,5179612,"Poland","PL",60,69,10,"2020-W53"
"Age70_79",1732,0,1,37958138,2783163,"Poland","PL",70,79,10,"2020-W53"
"Age80+",487,1,0,37958138,1685759,"Poland","PL",80,100,21,"2020-W53"
"Age10_14",1,0,0,10295909,504940,"Portugal","PT",10,14,5,"2020-W53"
"Age15_17",2,0,0,10295909,320065,"Portugal","PT",15,17,3,"2020-W53"
"Age18_24",1372,1,0,10295909,775701,"Portugal","PT",18,24,7,"2020-W53"
"Age25_49",24178,13,0,10295909,3360653,"Portugal","PT",25,49,25,"2020-W53"
"Age50_59",6968,2,0,10295909,1485319,"Portugal","PT",50,59,10,"2020-W53"
"Age60_69",3152,2,0,10295909,1299674,"Portugal","PT",60,69,10,"2020-W53"
"Age70_79",159,0,0,10295909,981649,"Portugal","PT",70,79,10,"2020-W53"
"Age80+",269,1,0,10295909,675863,"Portugal","PT",80,100,21,"2020-W53"
"Age15_17",0,0,0,10327589,345687,"Sweden","SE",15,17,3,"2020-W53"
"Age18_24",120,0,0,10327589,810921,"Sweden","SE",18,24,7,"2020-W53"
"Age25_49",1414,0,0,10327589,3404540,"Sweden","SE",25,49,25,"2020-W53"
"Age50_59",1248,0,0,10327589,1297863,"Sweden","SE",50,59,10,"2020-W53"
"Age60_69",1202,0,0,10327589,1108438,"Sweden","SE",60,69,10,"2020-W53"
"Age70_79",2813,0,0,10327589,989013,"Sweden","SE",70,79,10,"2020-W53"
"Age80+",9758,0,0,10327589,536306,"Sweden","SE",80,100,21,"2020-W53"
"Age<18",1,0,0,2095861,371395,"Slovenia","SI",0,17,18,"2020-W53"
"Age18_24",91,0,0,2095861,141225,"Slovenia","SI",18,24,7,"2020-W53"
"Age25_49",2878,1,0,2095861,711365,"Slovenia","SI",25,49,25,"2020-W53"
"Age50_59",2103,0,0,2095861,303125,"Slovenia","SI",50,59,10,"2020-W53"
"Age60_69",1343,0,0,2095861,278944,"Slovenia","SI",60,69,10,"2020-W53"
"Age70_79",1354,0,0,2095861,175640,"Slovenia","SI",70,79,10,"2020-W53"
"Age80+",4832,0,0,2095861,114167,"Slovenia","SI",80,100,21,"2020-W53"
"Age0_4",1,0,0,8901064,435835,"Austria","AT",0,4,5,"2021-W01"
"Age10_14",0,0,0,8901064,421998,"Austria","AT",10,14,5,"2021-W01"
"Age15_17",28,0,0,8901064,259561,"Austria","AT",15,17,3,"2021-W01"
"Age18_24",879,0,0,8901064,696064,"Austria","AT",18,24,7,"2021-W01"
"Age25_49",11774,0,0,8901064,3006228,"Austria","AT",25,49,25,"2021-W01"
"Age5_9",1,0,0,8901064,425227,"Austria","AT",5,9,5,"2021-W01"
"Age50_59",7594,0,0,8901064,1396889,"Austria","AT",50,59,10,"2021-W01"
"Age60_69",3334,0,0,8901064,1016016,"Austria","AT",60,69,10,"2021-W01"
"Age70_79",2095,0,0,8901064,769199,"Austria","AT",70,79,10,"2021-W01"
"Age80+",5895,0,0,8901064,474047,"Austria","AT",80,100,21,"2021-W01"
"Age<18",13,0,0,11522440,2320244,"Belgium","BE",0,17,18,"2021-W01"
"Age18_24",374,0,0,11522440,930629,"Belgium","BE",18,24,7,"2021-W01"
"Age25_49",4426,0,0,11522440,3751281,"Belgium","BE",25,49,25,"2021-W01"
"Age50_59",2641,0,0,11522440,1591660,"Belgium","BE",50,59,10,"2021-W01"
"Age60_69",2275,0,0,11522440,1347513,"Belgium","BE",60,69,10,"2021-W01"
"Age70_79",3468,0,0,11522440,924351,"Belgium","BE",70,79,10,"2021-W01"
"Age80+",15096,0,0,11522440,656762,"Belgium","BE",80,100,21,"2021-W01"
"Age<18",0,0,0,6951482,0,"Bulgaria","BG",0,17,18,"2021-W01"
"Age18_24",162,0,0,6951482,427191,"Bulgaria","BG",18,24,7,"2021-W01"
"Age25_49",4319,0,0,6951482,2402352,"Bulgaria","BG",25,49,25,"2021-W01"
"Age50_59",4368,0,0,6951482,953355,"Bulgaria","BG",50,59,10,"2021-W01"
"Age60_69",3668,0,0,6951482,938635,"Bulgaria","BG",60,69,10,"2021-W01"
"Age70_79",827,0,0,6951482,701964,"Bulgaria","BG",70,79,10,"2021-W01"
"Age80+",128,0,0,6951482,338305,"Bulgaria","BG",80,100,21,"2021-W01"
"Age<18",0,0,0,888005,0,"Cyprus","CY",0,17,18,"2021-W01"
"Age18_24",30,0,0,888005,84850,"Cyprus","CY",18,24,7,"2021-W01"
"Age25_49",861,0,0,888005,330295,"Cyprus","CY",25,49,25,"2021-W01"
"Age50_59",416,0,0,888005,107634,"Cyprus","CY",50,59,10,"2021-W01"
"Age60_69",406,0,0,888005,94714,"Cyprus","CY",60,69,10,"2021-W01"
"Age70_79",309,0,0,888005,66429,"Cyprus","CY",70,79,10,"2021-W01"
"Age80+",988,0,0,888005,33530,"Cyprus","CY",80,100,21,"2021-W01"
"Age15_17",9,0,0,10693939,289263,"Czech Republic","CZ",15,17,3,"2021-W01"
"Age18_24",1314,0,0,10693939,671799,"Czech Republic","CZ",18,24,7,"2021-W01"
"Age25_49",25680,1,0,10693939,3899741,"Czech Republic","CZ",25,49,25,"2021-W01"
"Age50_59",11161,2,0,10693939,1339737,"Czech Republic","CZ",50,59,10,"2021-W01"
"Age60_69",6800,1,0,10693939,1330494,"Czech Republic","CZ",60,69,10,"2021-W01"
"Age70_79",2622,1,0,10693939,1011603,"Czech Republic","CZ",70,79,10,"2021-W01"
"Age80+",2527,0,0,10693939,441100,"Czech Republic","CZ",80,100,21,"2021-W01"
"Age15_17",10,0,0,5822763,203020,"Denmark","DK",15,17,3,"2021-W01"
"Age18_24",2343,0,0,5822763,522153,"Denmark","DK",18,24,7,"2021-W01"
"Age25_49",34296,3,0,5822763,1843666,"Denmark","DK",25,49,25,"2021-W01"
"Age50_59",21036,1,0,5822763,800444,"Denmark","DK",50,59,10,"2021-W01"
"Age60_69",17471,0,0,5822763,663646,"Denmark","DK",60,69,10,"2021-W01"
"Age70_79",9251,0,0,5822763,564390,"Denmark","DK",70,79,10,"2021-W01"
"Age80+",21360,1,0,5822763,272326,"Denmark","DK",80,100,21,"2021-W01"
"Age<18",0,0,0,1328976,0,"Estonia","EE",0,17,18,"2021-W01"
"Age18_24",523,0,0,1328976,87626,"Estonia","EE",18,24,7,"2021-W01"
"Age25_49",4975,3,0,1328976,460829,"Estonia","EE",25,49,25,"2021-W01"
"Age50_59",2582,0,0,1328976,171453,"Estonia","EE",50,59,10,"2021-W01"
"Age60_69",2073,0,0,1328976,163237,"Estonia","EE",60,69,10,"2021-W01"
"Age70_79",588,0,0,1328976,111342,"Estonia","EE",70,79,10,"2021-W01"
"Age80+",171,1,0,1328976,77445,"Estonia","EE",80,100,21,"2021-W01"
"Age0_4",0,0,0,10718565,461955,"Greece","EL",0,4,5,"2021-W01"
"Age10_14",0,0,0,10718565,553606,"Greece","EL",10,14,5,"2021-W01"
"Age15_17",1,0,0,10718565,326859,"Greece","EL",15,17,3,"2021-W01"
"Age18_24",155,0,0,10718565,782452,"Greece","EL",18,24,7,"2021-W01"
"Age25_49",22508,13,0,10718565,3497414,"Greece","EL",25,49,25,"2021-W01"
"Age5_9",0,0,0,10718565,511958,"Greece","EL",5,9,5,"2021-W01"
"Age50_59",15820,1,0,10718565,1515472,"Greece","EL",50,59,10,"2021-W01"
"Age60_69",5936,1,0,10718565,1291651,"Greece","EL",60,69,10,"2021-W01"
"Age70_79",201,0,0,10718565,1003958,"Greece","EL",70,79,10,"2021-W01"
"Age80+",443,3,0,10718565,773240,"Greece","EL",80,100,21,"2021-W01"
"Age0_4",3,0,0,47332614,2011885,"Spain","ES",0,4,5,"2021-W01"
"Age10_14",4,0,0,47332614,2535060,"Spain","ES",10,14,5,"2021-W01"
"Age15_17",30,0,0,47332614,1448603,"Spain","ES",15,17,3,"2021-W01"
"Age18_24",9659,0,0,47332614,3303575,"Spain","ES",18,24,7,"2021-W01"
"Age25_49",133185,0,1,47332614,16481919,"Spain","ES",25,49,25,"2021-W01"
"Age5_9",1,0,0,47332614,2330208,"Spain","ES",5,9,5,"2021-W01"
"Age50_59",72466,0,0,47332614,7035203,"Spain","ES",50,59,10,"2021-W01"
"Age60_69",43189,0,0,47332614,5350604,"Spain","ES",60,69,10,"2021-W01"
"Age70_79",28213,0,0,47332614,3984504,"Spain","ES",70,79,10,"2021-W01"
"Age80+",133326,0,0,47332614,2851053,"Spain","ES",80,100,21,"2021-W01"
"Age0_4",0,0,0,5525292,255924,"Finland","FI",0,4,5,"2021-W01"
"Age10_14",0,0,0,5525292,308825,"Finland","FI",10,14,5,"2021-W01"
"Age15_17",4,0,0,5525292,178021,"Finland","FI",15,17,3,"2021-W01"
"Age18_24",715,0,0,5525292,432594,"Finland","FI",18,24,7,"2021-W01"
"Age25_49",12151,0,0,5525292,1728083,"Finland","FI",25,49,25,"2021-W01"
"Age5_9",0,0,0,5525292,306287,"Finland","FI",5,9,5,"2021-W01"
"Age50_59",4657,0,0,5525292,724665,"Finland","FI",50,59,10,"2021-W01"
"Age60_69",2008,0,0,5525292,716579,"Finland","FI",60,69,10,"2021-W01"
"Age70_79",406,0,0,5525292,561908,"Finland","FI",70,79,10,"2021-W01"
"Age80+",1088,0,0,5525292,312406,"Finland","FI",80,100,21,"2021-W01"
"Age<18",82,0,0,67320216,14540168,"France","FR",0,17,18,"2021-W01"
"Age18_24",853,0,0,67320216,5444270,"France","FR",18,24,7,"2021-W01"
"Age25_49",15806,0,0,67320216,20684932,"France","FR",25,49,25,"2021-W01"
"Age50_59",39626,0,0,67320216,8805539,"France","FR",50,59,10,"2021-W01"
"Age60_69",23029,0,0,67320216,8007585,"France","FR",60,69,10,"2021-W01"
"Age70_79",9675,0,0,67320216,5692912,"France","FR",70,79,10,"2021-W01"
"Age80+",17236,0,0,67320216,4144810,"France","FR",80,100,21,"2021-W01"
"Age0_4",0,0,0,4058165,182408,"Croatia","HR",0,4,5,"2021-W01"
"Age10_14",0,0,0,4058165,202389,"Croatia","HR",10,14,5,"2021-W01"
"Age15_17",8,0,0,4058165,115854,"Croatia","HR",15,17,3,"2021-W01"
"Age18_24",557,2,0,4058165,321108,"Croatia","HR",18,24,7,"2021-W01"
"Age25_49",9916,48,2,4058165,1319478,"Croatia","HR",25,49,25,"2021-W01"
"Age5_9",0,0,0,4058165,196674,"Croatia","HR",5,9,5,"2021-W01"
"Age50_59",6140,23,0,4058165,570899,"Croatia","HR",50,59,10,"2021-W01"
"Age60_69",4236,3,0,4058165,562891,"Croatia","HR",60,69,10,"2021-W01"
"Age70_79",3674,2,0,4058165,364156,"Croatia","HR",70,79,10,"2021-W01"
"Age80+",7505,0,0,4058165,222308,"Croatia","HR",80,100,21,"2021-W01"
"Age<18",0,0,0,9769526,0,"Hungary","HU",0,17,18,"2021-W01"
"Age18_24",2461,0,0,9769526,741094,"Hungary","HU",18,24,7,"2021-W01"
"Age25_49",32271,0,0,9769526,3490565,"Hungary","HU",25,49,25,"2021-W01"
"Age50_59",18668,0,0,9769526,1235206,"Hungary","HU",50,59,10,"2021-W01"
"Age60_69",10944,0,0,9769526,1295058,"Hungary","HU",60,69,10,"2021-W01"
"Age70_79",4676,0,0,9769526,859765,"Hungary","HU",70,79,10,"2021-W01"
"Age80+",2795,0,0,9769526,438790,"Hungary","HU",80,100,21,"2021-W01"
"Age10_14",9,8,0,4964440,348422,"Ireland","IE",10,14,5,"2021-W01"
"Age15_17",8,7,6,4964440,195570,"Ireland","IE",15,17,3,"2021-W01"
"Age18_24",2793,120,39,4964440,433572,"Ireland","IE",18,24,7,"2021-W01"
"Age25_49",32614,262,77,4964440,1749671,"Ireland","IE",25,49,25,"2021-W01"
"Age5_9",2,2,0,4964440,346162,"Ireland","IE",5,9,5,"2021-W01"
"Age50_59",11607,48,27,4964440,606007,"Ireland","IE",50,59,10,"2021-W01"
"Age60_69",4643,52,9,4964440,480682,"Ireland","IE",60,69,10,"2021-W01"
"Age70_79",440,15,9,4964440,322167,"Ireland","IE",70,79,10,"2021-W01"
"Age80+",876,19,7,4964440,170706,"Ireland","IE",80,100,21,"2021-W01"
"Age0_4",0,0,0,364134,21362,"Iceland","IS",0,4,5,"2021-W01"
"Age10_14",1,0,0,364134,23630,"Iceland","IS",10,14,5,"2021-W01"
"Age15_17",3,0,0,364134,13145,"Iceland","IS",15,17,3,"2021-W01"
"Age18_24",109,0,0,364134,34868,"Iceland","IS",18,24,7,"2021-W01"
"Age25_49",1109,0,0,364134,131004,"Iceland","IS",25,49,25,"2021-W01"
"Age5_9",0,0,0,364134,23227,"Iceland","IS",5,9,5,"2021-W01"
"Age50_59",360,0,0,364134,43992,"Iceland","IS",50,59,10,"2021-W01"
"Age60_69",481,0,0,364134,37414,"Iceland","IS",60,69,10,"2021-W01"
"Age70_79",577,0,0,364134,22890,"Iceland","IS",70,79,10,"2021-W01"
"Age80+",2307,0,0,364134,12602,"Iceland","IS",80,100,21,"2021-W01"
"Age<18",41,0,0,59641488,9433159,"Italy","IT",0,17,18,"2021-W01"
"Age18_24",14652,0,0,59641488,4121339,"Italy","IT",18,24,7,"2021-W01"
"Age25_49",299068,18,0,59641488,18920355,"Italy","IT",25,49,25,"2021-W01"
"Age50_59",186073,15,0,59641488,9414195,"Italy","IT",50,59,10,"2021-W01"
"Age60_69",116619,8,0,59641488,7364364,"Italy","IT",60,69,10,"2021-W01"
"Age70_79",16706,2,0,59641488,5968373,"Italy","IT",70,79,10,"2021-W01"
"Age80+",35359,6,0,59641488,4419703,"Italy","IT",80,100,21,"2021-W01"
"Age0_4",0,0,0,2794090,145590,"Lithuania","LT",0,4,5,"2021-W01"
"Age10_14",0,0,0,2794090,132642,"Lithuania","LT",10,14,5,"2021-W01"
"Age15_17",1,0,0,2794090,76077,"Lithuania","LT",15,17,3,"2021-W01"
"Age18_24",735,0,0,2794090,209209,"Lithuania","LT",18,24,7,"2021-W01"
"Age25_49",9729,0,0,2794090,914337,"Lithuania","LT",25,49,25,"2021-W01"
"Age5_9",0,0,0,2794090,144512,"Lithuania","LT",5,9,5,"2021-W01"
"Age50_59",7454,0,0,2794090,419039,"Lithuania","LT",50,59,10,"2021-W01"
"Age60_69",4849,0,0,2794090,351248,"Lithuania","LT",60,69,10,"2021-W01"
"Age70_79",602,0,0,2794090,236890,"Lithuania","LT",70,79,10,"2021-W01"
"Age80+",197,0,0,2794090,164546,"Lithuania","LT",80,100,21,"2021-W01"
"Age10_14",0,0,0,626108,33101,"Luxembourg","LU",10,14,5,"2021-W01"
"Age15_17",0,0,0,626108,19462,"Luxembourg","LU",15,17,3,"2021-W01"
"Age18_24",10,0,0,626108,52409,"Luxembourg","LU",18,24,7,"2021-W01"
"Age25_49",470,0,0,626108,239349,"Luxembourg","LU",25,49,25,"2021-W01"
"Age5_9",0,0,0,626108,33994,"Luxembourg","LU",5,9,5,"2021-W01"
"Age50_59",254,0,0,626108,89549,"Luxembourg","LU",50,59,10,"2021-W01"
"Age60_69",134,0,0,626108,61985,"Luxembourg","LU",60,69,10,"2021-W01"
"Age70_79",78,0,0,626108,38352,"Luxembourg","LU",70,79,10,"2021-W01"
"Age80+",339,0,0,626108,24925,"Luxembourg","LU",80,100,21,"2021-W01"
"Age10_14",0,0,0,1907675,102501,"Latvia","LV",10,14,5,"2021-W01"
"Age15_17",0,0,0,1907675,54269,"Latvia","LV",15,17,3,"2021-W01"
"Age18_24",369,0,0,1907675,119249,"Latvia","LV",18,24,7,"2021-W01"
"Age25_49",3468,0,0,1907675,639712,"Latvia","LV",25,49,25,"2021-W01"
"Age50_59",1759,0,0,1907675,265997,"Latvia","LV",50,59,10,"2021-W01"
"Age60_69",1195,1,0,1907675,241651,"Latvia","LV",60,69,10,"2021-W01"
"Age70_79",197,1,0,1907675,170557,"Latvia","LV",70,79,10,"2021-W01"
"Age80+",20,0,0,1907675,111052,"Latvia","LV",80,100,21,"2021-W01"
"Age<18",0,0,0,514564,81948,"Malta","MT",0,17,18,"2021-W01"
"Age18_24",168,1,0,514564,42136,"Malta","MT",18,24,7,"2021-W01"
"Age25_49",2298,4,0,514564,205154,"Malta","MT",25,49,25,"2021-W01"
"Age50_59",993,2,0,514564,59168,"Malta","MT",50,59,10,"2021-W01"
"Age60_69",442,2,0,514564,59551,"Malta","MT",60,69,10,"2021-W01"
"Age70_79",155,0,0,514564,44918,"Malta","MT",70,79,10,"2021-W01"
"Age80+",478,3,0,514564,21689,"Malta","MT",80,100,21,"2021-W01"
"Age<18",3,0,0,5367580,1118608,"Norway","NO",0,17,18,"2021-W01"
"Age18_24",123,1,0,5367580,470970,"Norway","NO",18,24,7,"2021-W01"
"Age25_49",1149,14,0,5367580,1825133,"Norway","NO",25,49,25,"2021-W01"
"Age50_59",705,12,0,5367580,703830,"Norway","NO",50,59,10,"2021-W01"
"Age60_69",1508,2,0,5367580,582495,"Norway","NO",60,69,10,"2021-W01"
"Age70_79",4073,0,0,5367580,435834,"Norway","NO",70,79,10,"2021-W01"
"Age80+",16010,1,0,5367580,230710,"Norway","NO",80,100,21,"2021-W01"
"Age0_4",0,0,0,37958138,1921497,"Poland","PL",0,4,5,"2021-W01"
"Age10_14",0,0,0,37958138,1998280,"Poland","PL",10,14,5,"2021-W01"
"Age15_17",154,0,0,37958138,1051166,"Poland","PL",15,17,3,"2021-W01"
"Age18_24",8863,0,0,37958138,2754264,"Poland","PL",18,24,7,"2021-W01"
"Age25_49",98299,10,0,37958138,14035724,"Poland","PL",25,49,25,"2021-W01"
"Age5_9",0,0,0,37958138,1942294,"Poland","PL",5,9,5,"2021-W01"
"Age50_59",63075,7,0,37958138,4606379,"Poland","PL",50,59,10,"2021-W01"
"Age60_69",34223,4,0,37958138,5179612,"Poland","PL",60,69,10,"2021-W01"
"Age70_79",6873,0,1,37958138,2783163,"Poland","PL",70,79,10,"2021-W01"
"Age80+",2132,2,0,37958138,1685759,"Poland","PL",80,100,21,"2021-W01"
"Age10_14",3,1,0,10295909,504940,"Portugal","PT",10,14,5,"2021-W01"
"Age15_17",8,0,0,10295909,320065,"Portugal","PT",15,17,3,"2021-W01"
"Age18_24",3233,7,0,10295909,775701,"Portugal","PT",18,24,7,"2021-W01"
"Age25_49",52355,98,0,10295909,3360653,"Portugal","PT",25,49,25,"2021-W01"
"Age50_59",16590,11,0,10295909,1485319,"Portugal","PT",50,59,10,"2021-W01"
"Age60_69",7889,7,0,10295909,1299674,"Portugal","PT",60,69,10,"2021-W01"
"Age70_79",1208,2,0,10295909,981649,"Portugal","PT",70,79,10,"2021-W01"
"Age80+",4066,12,0,10295909,675863,"Portugal","PT",80,100,21,"2021-W01"
"Age15_17",0,0,0,10327589,345687,"Sweden","SE",15,17,3,"2021-W01"
"Age18_24",575,0,0,10327589,810921,"Sweden","SE",18,24,7,"2021-W01"
"Age25_49",5502,0,0,10327589,3404540,"Sweden","SE",25,49,25,"2021-W01"
"Age50_59",4391,0,0,10327589,1297863,"Sweden","SE",50,59,10,"2021-W01"
"Age60_69",4128,0,0,10327589,1108438,"Sweden","SE",60,69,10,"2021-W01"
"Age70_79",8791,0,0,10327589,989013,"Sweden","SE",70,79,10,"2021-W01"
"Age80+",29815,0,0,10327589,536306,"Sweden","SE",80,100,21,"2021-W01"
"Age<18",7,0,0,2095861,371395,"Slovenia","SI",0,17,18,"2021-W01"
"Age18_24",445,0,0,2095861,141225,"Slovenia","SI",18,24,7,"2021-W01"
"Age25_49",11421,1,0,2095861,711365,"Slovenia","SI",25,49,25,"2021-W01"
"Age50_59",7027,0,0,2095861,303125,"Slovenia","SI",50,59,10,"2021-W01"
"Age60_69",3753,0,0,2095861,278944,"Slovenia","SI",60,69,10,"2021-W01"
"Age70_79",2205,0,0,2095861,175640,"Slovenia","SI",70,79,10,"2021-W01"
"Age80+",5770,2,0,2095861,114167,"Slovenia","SI",80,100,21,"2021-W01"
"Age10_14",1,0,0,5457873,279531,"Slovakia","SK",10,14,5,"2021-W01"
"Age15_17",3,0,0,5457873,156256,"Slovakia","SK",15,17,3,"2021-W01"
"Age18_24",1028,0,0,5457873,398739,"Slovakia","SK",18,24,7,"2021-W01"
"Age25_49",15102,0,0,5457873,2069170,"Slovakia","SK",25,49,25,"2021-W01"
"Age50_59",7402,0,0,5457873,704900,"Slovakia","SK",50,59,10,"2021-W01"
"Age60_69",4957,0,2,5457873,689318,"Slovakia","SK",60,69,10,"2021-W01"
"Age70_79",1215,0,0,5457873,391090,"Slovakia","SK",70,79,10,"2021-W01"
"Age80+",228,0,0,5457873,184680,"Slovakia","SK",80,100,21,"2021-W01"
"Age0_4",1,0,0,8901064,435835,"Austria","AT",0,4,5,"2021-W02"
"Age10_14",7,0,0,8901064,421998,"Austria","AT",10,14,5,"2021-W02"
"Age15_17",93,1,0,8901064,259561,"Austria","AT",15,17,3,"2021-W02"
"Age18_24",3126,9,0,8901064,696064,"Austria","AT",18,24,7,"2021-W02"
"Age25_49",35895,99,0,8901064,3006228,"Austria","AT",25,49,25,"2021-W02"
"Age5_9",2,0,0,8901064,425227,"Austria","AT",5,9,5,"2021-W02"
"Age50_59",25448,107,1,8901064,1396889,"Austria","AT",50,59,10,"2021-W02"
"Age60_69",13301,51,0,8901064,1016016,"Austria","AT",60,69,10,"2021-W02"
"Age70_79",10002,49,0,8901064,769199,"Austria","AT",70,79,10,"2021-W02"
"Age80+",28872,88,1,8901064,474047,"Austria","AT",80,100,21,"2021-W02"
"Age<18",99,0,0,11522440,2320244,"Belgium","BE",0,17,18,"2021-W02"
"Age18_24",2233,0,0,11522440,930629,"Belgium","BE",18,24,7,"2021-W02"
"Age25_49",19926,11,0,11522440,3751281,"Belgium","BE",25,49,25,"2021-W02"
"Age50_59",11977,2,0,11522440,1591660,"Belgium","BE",50,59,10,"2021-W02"
"Age60_69",9643,11,0,11522440,1347513,"Belgium","BE",60,69,10,"2021-W02"
"Age70_79",14609,10,0,11522440,924351,"Belgium","BE",70,79,10,"2021-W02"
"Age80+",69106,3,0,11522440,656762,"Belgium","BE",80,100,21,"2021-W02"
"Age<18",0,0,0,6951482,0,"Bulgaria","BG",0,17,18,"2021-W02"
"Age18_24",215,0,0,6951482,427191,"Bulgaria","BG",18,24,7,"2021-W02"
"Age25_49",5820,32,0,6951482,2402352,"Bulgaria","BG",25,49,25,"2021-W02"
"Age50_59",5946,32,0,6951482,953355,"Bulgaria","BG",50,59,10,"2021-W02"
"Age60_69",5013,35,0,6951482,938635,"Bulgaria","BG",60,69,10,"2021-W02"
"Age70_79",1165,4,0,6951482,701964,"Bulgaria","BG",70,79,10,"2021-W02"
"Age80+",190,0,0,6951482,338305,"Bulgaria","BG",80,100,21,"2021-W02"
"Age<18",0,0,0,888005,0,"Cyprus","CY",0,17,18,"2021-W02"
"Age18_24",45,4,0,888005,84850,"Cyprus","CY",18,24,7,"2021-W02"
"Age25_49",1537,55,0,888005,330295,"Cyprus","CY",25,49,25,"2021-W02"
"Age50_59",753,12,0,888005,107634,"Cyprus","CY",50,59,10,"2021-W02"
"Age60_69",701,31,0,888005,94714,"Cyprus","CY",60,69,10,"2021-W02"
"Age70_79",438,25,0,888005,66429,"Cyprus","CY",70,79,10,"2021-W02"
"Age80+",3959,197,0,888005,33530,"Cyprus","CY",80,100,21,"2021-W02"
"Age15_17",30,0,0,10693939,289263,"Czech Republic","CZ",15,17,3,"2021-W02"
"Age18_24",3159,26,0,10693939,671799,"Czech Republic","CZ",18,24,7,"2021-W02"
"Age25_49",54117,371,0,10693939,3899741,"Czech Republic","CZ",25,49,25,"2021-W02"
"Age50_59",25371,144,0,10693939,1339737,"Czech Republic","CZ",50,59,10,"2021-W02"
"Age60_69",16371,83,0,10693939,1330494,"Czech Republic","CZ",60,69,10,"2021-W02"
"Age70_79",8514,25,0,10693939,1011603,"Czech Republic","CZ",70,79,10,"2021-W02"
"Age80+",14688,5,0,10693939,441100,"Czech Republic","CZ",80,100,21,"2021-W02"
"Age10_14",1,0,0,5822763,338629,"Denmark","DK",10,14,5,"2021-W02"
"Age15_17",15,0,0,5822763,203020,"Denmark","DK",15,17,3,"2021-W02"
"Age18_24",3290,12,0,5822763,522153,"Denmark","DK",18,24,7,"2021-W02"
"Age25_49",48205,208,0,5822763,1843666,"Denmark","DK",25,49,25,"2021-W02"
"Age50_59",28464,138,0,5822763,800444,"Denmark","DK",50,59,10,"2021-W02"
"Age60_69",25063,86,0,5822763,663646,"Denmark","DK",60,69,10,"2021-W02"
"Age70_79",17028,68,0,5822763,564390,"Denmark","DK",70,79,10,"2021-W02"
"Age80+",34255,144,0,5822763,272326,"Denmark","DK",80,100,21,"2021-W02"
"Age<18",0,0,0,1328976,0,"Estonia","EE",0,17,18,"2021-W02"
"Age18_24",818,5,0,1328976,87626,"Estonia","EE",18,24,7,"2021-W02"
"Age25_49",7246,37,0,1328976,460829,"Estonia","EE",25,49,25,"2021-W02"
"Age50_59",4005,22,0,1328976,171453,"Estonia","EE",50,59,10,"2021-W02"
"Age60_69",3466,14,0,1328976,163237,"Estonia","EE",60,69,10,"2021-W02"
"Age70_79",1275,3,0,1328976,111342,"Estonia","EE",70,79,10,"2021-W02"
"Age80+",1233,17,0,1328976,77445,"Estonia","EE",80,100,21,"2021-W02"
"Age0_4",0,0,0,10718565,461955,"Greece","EL",0,4,5,"2021-W02"
"Age10_14",0,0,0,10718565,553606,"Greece","EL",10,14,5,"2021-W02"
"Age15_17",1,0,0,10718565,326859,"Greece","EL",15,17,3,"2021-W02"
"Age18_24",578,0,0,10718565,782452,"Greece","EL",18,24,7,"2021-W02"
"Age25_49",38506,19,0,10718565,3497414,"Greece","EL",25,49,25,"2021-W02"
"Age5_9",1,0,0,10718565,511958,"Greece","EL",5,9,5,"2021-W02"
"Age50_59",25384,3,0,10718565,1515472,"Greece","EL",50,59,10,"2021-W02"
"Age60_69",9722,9,0,10718565,1291651,"Greece","EL",60,69,10,"2021-W02"
"Age70_79",1468,5,0,10718565,1003958,"Greece","EL",70,79,10,"2021-W02"
"Age80+",6343,8,0,10718565,773240,"Greece","EL",80,100,21,"2021-W02"
"Age0_4",7,0,0,47332614,2011885,"Spain","ES",0,4,5,"2021-W02"
"Age10_14",15,0,0,47332614,2535060,"Spain","ES",10,14,5,"2021-W02"
"Age15_17",90,1,0,47332614,1448603,"Spain","ES",15,17,3,"2021-W02"
"Age18_24",24753,21,0,47332614,3303575,"Spain","ES",18,24,7,"2021-W02"
"Age25_49",358426,316,2,47332614,16481919,"Spain","ES",25,49,25,"2021-W02"
"Age5_9",7,0,0,47332614,2330208,"Spain","ES",5,9,5,"2021-W02"
"Age50_59",191103,211,0,47332614,7035203,"Spain","ES",50,59,10,"2021-W02"
"Age60_69",109875,245,0,47332614,5350604,"Spain","ES",60,69,10,"2021-W02"
"Age70_79",43231,267,0,47332614,3984504,"Spain","ES",70,79,10,"2021-W02"
"Age80+",199385,986,0,47332614,2851053,"Spain","ES",80,100,21,"2021-W02"
"Age0_4",0,0,0,5525292,255924,"Finland","FI",0,4,5,"2021-W02"
"Age10_14",0,0,0,5525292,308825,"Finland","FI",10,14,5,"2021-W02"
